id,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,label
175888,0,0,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,162,24,36,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,3,0,57,36,1
175889,0,0,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,33,0,96,141,0,0,0,102,0,0,0,0,0,0,9,0,0,0,0,0,0,102,0,0,0
175890,0,1,mid,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,117,0,54,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,9,9,63,87,1
175891,0,1,high,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,366,228,0
175892,0,1,high,0,0,108,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,102,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,963,0
175893,0,0,high,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,69,0,0,0,33,0,0,0,0,0,0,87,0,0,0,0,0,0,0,3,684,0
175894,0,1,high,18,0,27,12,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,33,0,111,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,63,27,1845,0
175895,0,1,high,0,81,0,6,0,0,0,0,0,0,0,0,0,0,0,186,0,42,0,0,0,12,0,0,0,0,51,0,0,0,0,0,0,48,0,0,0,0,0,3,192,45,705,0
175896,0,1,mid,45,186,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,21,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,315,0,213,1221,1
175897,0,1,low,21,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,132,36,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,12,3,15,348,0
175898,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,9,3,0,105,0
175899,1,1,low,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,33,0,36,57,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,42,114,366,0
175900,0,1,low,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,21,0,6,0,27,0,123,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,444,0
175901,0,1,mid,0,0,75,0,0,21,0,0,0,0,0,0,0,0,0,198,0,0,0,18,27,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0
175902,0,1,low,0,0,123,60,69,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,57,81,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,153,756,0
175903,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,147,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,6,0
175904,0,1,mid,0,33,0,0,0,0,0,0,0,0,0,0,0,0,54,105,0,51,0,0,0,0,114,0,0,0,105,0,0,0,0,0,0,126,0,0,0,0,0,0,0,24,39,0
175905,0,1,high,18,84,84,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,81,78,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,30,0,15,0
175906,0,1,mid,0,0,3,0,0,0,0,0,0,0,0,0,0,0,36,135,0,0,0,24,0,24,30,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,45,21,6,0
175907,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,12,0,9,165,150,129,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,6,36,9,0
175908,1,1,mid,0,12,51,0,0,0,0,0,0,0,0,0,0,0,0,144,126,0,0,0,0,81,90,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,12,0,21,261,0
175909,1,0,low,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,18,0,42,0,0,0,72,12,285,180,1
175910,1,1,high,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,9,0,129,0,57,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,0,0
175911,0,1,low,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,87,138,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,6,0,6,1059,0
175912,1,1,high,21,39,3,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,18,0,0,114,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,246,756,0
175913,0,1,mid,9,0,21,117,0,0,0,0,0,0,0,0,0,0,189,69,0,18,0,0,0,0,66,0,0,0,48,0,0,0,0,0,0,147,0,0,0,0,0,0,0,327,468,0
175914,0,1,low,39,42,42,0,159,0,0,0,0,0,0,0,0,0,0,0,0,36,0,144,153,72,0,0,0,0,0,0,0,123,0,0,0,138,0,0,0,0,0,0,3,66,3252,0
175915,1,1,high,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,108,168,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,378,9,0
175916,0,1,mid,0,3,3,0,0,0,0,0,0,0,0,57,0,0,0,9,0,0,0,0,0,84,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,123,0,0,0
175917,0,0,high,15,33,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,9,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,3,0,126,1
175918,1,1,low,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,33,156,48,39,0,0,0,0,0,174,0,0,33,0,0,0,0,0,0,0,6,0,189,1335,1
175919,1,1,mid,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,54,123,0,0,0,90,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,837,1
175920,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,153,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,123,6,0,6,1
175921,0,1,mid,0,45,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,144,24,93,0,0,0,36,0,0,0,0,0,0,114,0,0,0,0,0,3,78,474,2241,0
175922,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,81,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,60,0,0,0,90,0,3,0,180,2403,0
175923,0,1,low,0,0,6,192,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,18,93,0,0,0,0,0,0,0,51,0,0,63,0,0,0,0,0,0,6,96,1035,0
175924,0,0,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,210,99,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,600,2856,0
175925,0,1,mid,0,78,60,0,0,0,0,0,0,0,0,0,0,0,0,198,198,0,0,57,0,0,12,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,108,0,24,1065,0
175926,0,1,low,0,0,30,171,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,51,0,93,18,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,15,30,0,0,0
175927,1,1,low,0,0,3,0,0,0,0,0,0,0,0,0,0,0,141,189,0,0,0,0,0,135,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,21,1008,0
175928,1,0,high,33,12,0,96,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,183,162,135,90,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,12,0,819,0
175929,0,1,mid,15,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,159,144,117,57,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,657,15,84,0
175930,1,1,low,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,162,0,105,0,0,0,0,30,0,0,0,96,0,0,0,0,0,0,129,0,0,0,0,0,9,6,0,1497,0
175931,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,15,999,0
175932,0,1,high,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,168,0,132,93,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,693,0
175933,0,1,low,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,180,144,117,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,15,0,0,465,0
175934,0,1,low,0,0,3,0,0,0,0,0,0,0,0,0,0,0,132,138,0,0,0,171,0,135,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,117,1119,0
175935,1,1,low,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,63,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,180,1
175936,1,0,high,0,6,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,702,0
175937,0,1,low,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,3,45,9,1227,1
175938,0,0,mid,0,0,0,66,0,0,0,0,0,0,0,0,0,0,135,30,0,0,0,69,0,129,0,0,0,0,102,0,0,0,0,0,0,114,0,0,0,0,0,0,3,0,0,1
175939,0,0,low,0,42,3,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,54,0,51,87,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,84,0
175940,1,1,high,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,72,0,129,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,597,0
175941,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,165,0,108,105,0,0,0,0,0,0,0,0,0,45,30,0,0,0,0,0,0,84,3,159,1
175942,0,0,low,0,27,111,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,120,48,0,75,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,363,663,0
175943,0,0,low,0,153,42,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,45,87,18,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,138,0,0,27,1
175944,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,30,0,120,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,615,1
175945,1,0,low,15,54,12,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,132,0,66,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,3,0,63,27,1
175946,0,1,high,39,0,87,153,0,0,0,0,0,0,0,0,0,0,189,45,0,0,0,0,75,81,18,0,0,0,0,0,0,0,0,69,0,102,0,0,0,0,0,0,0,0,216,0
175947,0,1,mid,0,9,30,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,102,0,78,0,0,0,0,87,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0
175948,0,1,mid,9,45,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,126,120,114,33,0,0,0,105,0,0,0,0,0,0,78,0,0,0,0,0,6,0,81,1776,0
175949,1,1,mid,0,39,0,0,84,0,0,0,0,0,0,0,0,0,144,15,0,0,0,0,0,24,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,15,168,12,0
175950,0,1,high,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,27,102,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,48,0
175951,0,0,low,0,6,24,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,99,24,0,75,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,9,75,9,0
175952,0,0,high,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,138,0,87,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,96,147,0
175953,1,0,high,9,18,54,0,0,0,0,0,0,0,0,0,0,0,45,141,0,0,0,171,171,90,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,12,24,0,489,0
175954,0,0,high,0,0,3,45,0,0,0,0,0,0,0,0,0,0,0,42,0,132,0,0,30,81,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,39,0
175955,0,1,mid,0,111,138,30,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,18,0,111,78,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,9,6,0,9,0
175956,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,189,144,0,87,0,0,0,105,0,0,0,0,117,0,162,0,0,0,0,0,0,0,12,333,0
175957,0,1,high,27,0,216,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,66,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,30,63,1
175958,1,1,mid,0,99,174,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,114,0,27,72,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,24,54,381,129,1
175959,1,0,high,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,9,0,132,0,0,0,0,0,0,0,162,0,0
175960,1,0,low,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,123,0,0,0,81,0,0,0,0,0,0,24,0,0,0,0,0,0,6,87,0,0
175961,0,0,mid,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,141,0,84,66,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,15,4386,0
175962,0,1,high,0,0,45,102,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,36,0,0,0,0,99,0,0,0,0,0,0,9,0,0,0,0,0,12,3,45,261,0
175963,0,1,mid,0,63,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,129,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,93,369,1206,0
175964,1,1,high,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,177,0,66,0,51,15,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,93,0,15,11601,0
175965,0,1,mid,0,0,177,0,0,0,72,0,0,0,0,0,0,0,0,45,0,0,0,0,0,63,153,0,0,0,99,0,0,0,0,0,0,114,0,0,0,0,0,18,6,75,456,0
175966,0,1,high,0,15,54,102,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,0
175967,0,1,low,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,66,0,72,126,0,0,0,42,0,0,0,0,0,0,111,0,0,0,0,0,0,60,45,342,0
175968,1,1,low,21,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,87,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,36,1422,0
175969,0,0,low,0,6,54,0,0,0,0,0,0,0,0,0,0,0,63,147,0,0,0,0,0,111,81,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,3,3,48,0,1
175970,0,1,low,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,132,0,15,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,213,369,0
175971,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,105,75,0,0,0,96,0,0,0,0,0,0,135,0,0,0,0,0,0,408,63,0,0
175972,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,393,474,1
175973,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,135,21,51,0,0,0,0,105,0,0,0,0,0,0,162,0,0,0,0,0,15,0,393,1134,0
175974,0,1,low,0,0,21,12,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,105,117,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,408,87,1
175975,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,168,132,111,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,18,0,876,1
175976,0,1,high,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,153,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,261,0
175977,0,1,low,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,141,132,36,69,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,273,177,0
175978,0,0,high,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,39,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,126,9,0
175979,0,0,mid,12,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,48,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,9,69,936,0
175980,1,1,mid,0,60,0,0,0,0,0,0,0,0,0,0,0,0,48,120,0,15,0,0,66,0,69,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,48,3,0,240,0
175981,0,1,low,0,39,36,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,153,0,0,189,0,0,0,0,0,0,0,0,0,33,87,0,0,0,0,0,0,0,693,477,1
175982,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,15,30,84,0,0
175983,0,0,high,12,0,60,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,75,15,36,18,0,0,0,81,0,0,0,0,36,0,0,0,0,0,0,0,24,0,126,744,0
175984,1,1,mid,15,0,30,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,102,0,60,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,24,0,15,0
175985,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,165,0,0,81,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,18,3,0,36,0
175986,0,1,low,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,3,483,0
175987,0,1,mid,57,0,93,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,96,66,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,21,0
175988,0,1,low,0,126,45,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,81,24,102,105,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,222,0
175989,0,1,low,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,171,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,567,75,0
175990,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,111,93,117,0,0,0,0,0,0,0,0,96,0,15,0,0,0,0,0,0,198,0,2130,0
175991,0,0,high,0,81,57,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,36,117,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,18,15,102,195,0
175992,1,0,mid,0,51,0,18,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,93,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,165,0
175993,0,1,high,0,39,96,45,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,30,84,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,135,4113,0
175994,0,1,mid,0,15,33,0,0,0,0,0,0,0,0,0,0,9,0,30,0,0,0,0,0,69,129,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,15,582,0
175995,1,1,high,0,60,0,45,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,177,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,3,0
175996,0,0,mid,45,69,0,0,0,0,0,0,0,0,0,0,0,0,51,114,0,69,0,0,0,57,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,36,441,372,0
175997,0,1,mid,66,0,18,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,123,162,24,72,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,39,6,186,1209,1
175998,0,0,mid,0,3,57,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,66,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,54,0,1308,0
175999,1,0,high,0,84,0,144,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,120,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,177,0,0
176000,1,0,low,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,168,75,123,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,180,0
176001,0,0,mid,48,0,93,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,147,21,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,315,0
176002,0,0,high,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,87,105,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,3,0,84,216,0
176003,0,0,mid,15,12,165,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,30,132,138,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,171,294,54,0
176004,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,63,0,0,0,192,0,0,45,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,48,66,159,1
176005,1,0,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,96,0,0
176006,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,93,0,0,0,0,156,105,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,1125,0
176007,1,0,mid,3,21,21,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,51,0,0,66,0,0,0,105,0,0,0,0,0,0,162,0,0,0,0,0,6,12,291,3,1
176008,0,0,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,15,108,177,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,3,507,492,1
176009,0,0,high,0,9,93,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,36,0,0,36,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,15,0,552,453,0
176010,1,1,high,0,0,54,0,171,0,0,0,0,0,0,0,0,0,0,45,0,153,0,0,0,201,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,24,348,0
176011,0,0,high,6,6,63,0,216,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,177,39,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,105,0
176012,0,1,mid,0,0,132,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,132,0,0,3,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,3,90,0
176013,0,1,high,0,0,63,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,57,114,2154,0
176014,1,1,low,24,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,93,135,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,912,108,1
176015,1,0,low,66,0,24,0,42,0,0,0,0,0,0,0,0,0,0,0,0,69,0,156,0,81,9,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,87,9,42,0
176016,0,1,mid,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,27,69,129,84,0,0,0,48,0,0,0,0,66,0,165,0,0,0,0,0,0,303,231,2388,1
176017,0,1,low,0,33,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,108,135,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,102,6,0
176018,0,1,mid,0,0,15,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,78,144,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,24,3,852,1
176019,0,0,low,0,0,57,165,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,141,96,60,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,258,15,0
176020,0,1,high,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,108,30,111,0,0,0,45,0,0,0,0,0,0,123,0,0,0,0,0,0,0,222,258,0
176021,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,99,108,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,3,0,138,0,0
176022,1,0,mid,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,186,0,96,48,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,51,0,222,315,0
176023,0,1,mid,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,45,54,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,9,0,48,0,0
176024,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,78,201,27,87,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,3,573,0
176025,0,0,mid,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,177,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,15,0,0
176026,0,0,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,93,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1290,1
176027,0,1,high,81,0,0,0,0,0,0,0,0,0,0,216,0,0,0,42,0,0,0,165,0,162,96,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,27,9,3,0,1
176028,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,123,0,123,0,102,102,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,6,246,399,0
176029,0,0,low,18,177,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,30,0,153,36,0,51,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,6,0,252,996,0
