id,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46
38001,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,189,639
38002,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,18,126,123,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,306,816
38003,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,27,0,120,117,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,150,501
38004,0,0,high,21,21,42,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,69,63,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,3,3,60,207
38005,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,126,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,42
38006,1,1,mid,0,54,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,33,54,54,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,3,186,597
38007,1,1,low,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,126,2124,5136
38008,0,1,high,0,0,3,144,0,0,0,0,0,0,0,0,0,0,0,150,123,18,0,201,156,96,117,0,0,0,51,0,0,0,0,0,204,198,0,171,0,0,0,0,0,99,258
38009,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
38010,1,1,high,3,3,3,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,18,0,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27
38011,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38012,0,1,high,0,63,186,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,177,126,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,84,192,1791,4302
38013,1,1,low,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,96,96,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,3,72,135
38014,0,1,mid,27,30,138,9,114,0,0,0,0,0,0,0,0,0,150,99,0,0,0,159,177,135,126,0,0,0,147,0,0,0,0,0,0,117,0,48,0,0,0,3,9,84,168
38015,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
38016,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,186
38017,0,1,low,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,9,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,36,222,522
38018,0,0,low,21,60,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38019,0,1,mid,0,0,21,129,0,0,0,0,0,0,0,0,0,0,0,30,0,111,0,186,138,111,132,0,0,0,54,0,0,0,0,0,0,144,0,0,0,0,0,6,18,258,666
38020,0,1,mid,48,48,87,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,57,87
38021,1,1,mid,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,150,30,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,12,78
38022,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38023,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
38024,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,42,96,216
38025,1,1,mid,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,1617
38026,1,1,high,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,144,153,135,132,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,3,63,252
38027,0,1,low,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,45
38028,0,0,low,0,30,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38029,0,1,low,0,72,93,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,30,111,129,126,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,63,156,726
38030,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,105,105,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,3,345,921
38031,0,0,high,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,12,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,93
38032,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38033,0,0,low,15,51,144,0,33,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,42,60,618,1527
38034,0,1,high,0,0,21,0,0,0,0,0,0,0,0,0,0,0,36,51,0,0,0,27,0,39,39,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,6,24,39
38035,0,1,high,6,12,18,30,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,144,195,6,105,0,0,0,96,0,0,0,0,201,0,135,0,0,0,0,0,15,24,843,2961
38036,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,99,0,129,135,0,0,0,30,0,0,0,0,0,0,84,0,0,0,0,0,0,0,60,108
38037,0,0,high,0,0,21,27,0,0,0,0,0,0,0,0,0,0,78,96,0,0,0,114,99,102,57,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,93,237
38038,1,1,mid,0,0,21,0,0,0,12,0,0,0,0,0,0,0,0,120,0,0,0,93,48,123,147,0,0,0,66,0,0,0,0,0,0,114,0,0,0,0,0,0,0,6,144
38039,1,0,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,27,27,78,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,324,849
38040,0,0,mid,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,21,21,6,6,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,3
38041,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,81,84,99,120,0,0,0,21,0,0,60,0,0,0,72,0,0,0,0,0,9,114,12,135
38042,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,33,0,69,27,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,309,906,4245,14520
38043,0,0,high,0,0,93,201,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,177,198,0,99,0,0,87,90,0,0,0,0,0,0,174,0,0,0,0,0,0,0,249,591
38044,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24
38045,0,0,low,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38046,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38047,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,45,138
38048,0,0,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,189,0,39,0,180,174,216,228,0,0,78,108,0,0,0,0,0,0,153,0,0,0,0,0,0,0,75,102
38049,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,9,159,543
38050,0,1,high,0,57,57,0,33,0,0,0,0,0,0,0,0,0,114,27,0,123,0,90,90,69,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,3,33,351,1353
38051,0,0,mid,30,30,123,0,48,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,120,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
38052,1,1,low,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,27,132
38053,1,1,mid,3,30,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,141,0,57,57,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,87,144
38054,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,36,36,120,117,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,6,15
38055,1,0,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,93,0,48,45,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,9
38056,0,1,high,0,36,63,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,135,102,15,54,0,0,0,93,0,0,0,0,0,0,81,0,0,0,0,0,0,6,0,15
38057,0,0,high,18,51,87,45,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,111,0,102,123,0,0,0,51,0,0,0,0,0,0,96,0,0,0,0,0,0,21,219,735
38058,0,1,mid,0,36,111,0,0,0,0,0,0,0,0,0,0,0,0,141,0,30,0,141,24,102,117,0,0,0,45,0,0,0,0,0,0,138,0,0,0,0,0,588,1164,798,1719
38059,0,1,mid,0,57,57,63,192,0,0,0,0,0,0,0,0,0,0,183,0,0,0,141,165,69,66,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,9,45,90,519
38060,0,1,low,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60,24,120,138,0,0,0,0,0,0,0,0,9,0,39,0,0,0,0,0,0,0,9,39
38061,0,1,mid,0,24,33,0,0,0,0,0,0,0,0,0,0,0,9,42,0,0,0,0,18,108,102,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,60,99,717,1338
38062,0,1,high,0,0,0,135,189,0,0,0,0,0,0,0,0,0,0,168,0,0,0,159,159,120,159,0,0,0,93,0,0,0,0,0,0,129,0,0,0,0,0,33,117,438,1155
38063,0,0,mid,0,24,75,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,126,123,117,117,0,0,0,0,0,0,0,0,0,0,66,0,186,0,0,0,6,30,39,111
38064,0,0,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,72,69,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,360,816
38065,0,1,high,15,42,63,21,0,0,0,0,0,0,0,0,0,0,120,135,0,0,0,135,132,87,18,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,399,801
38066,0,1,high,0,75,96,0,0,0,0,0,0,0,0,0,0,0,18,72,0,0,0,174,120,48,75,0,0,0,87,0,0,0,0,0,0,153,0,0,0,0,0,39,63,777,2463
38067,0,0,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
38068,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,156,0,0,0,135,153,48,114,0,0,0,156,0,0,0,0,0,0,138,0,0,0,0,0,0,0,354,1248
38069,0,1,mid,0,6,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,60,129,126,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,87,108,765,1239
38070,0,1,mid,12,21,93,27,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,63,18,51,72,0,0,0,51,0,0,0,0,0,0,54,0,57,0,0,0,3,33,216,687
38071,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,414
38072,0,1,high,0,0,0,180,0,0,0,0,0,0,0,0,0,0,69,180,0,0,0,144,177,123,183,0,0,0,102,0,150,0,0,0,0,153,0,0,0,0,0,0,6,33,102
38073,1,1,low,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,138,0,81,81,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,12,81,174,672
38074,0,1,mid,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,18,6,57
38075,0,0,high,3,3,39,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,78,114,126,123,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,93,258
38076,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,165,516
38077,0,1,high,48,105,237,0,117,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,90,87,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,6,30,507,1221
38078,0,1,high,0,39,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,114,69,69,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,6,12,18,63
38079,0,0,high,72,141,195,48,0,0,0,0,0,0,0,0,0,0,0,186,0,87,0,183,168,102,141,0,0,0,54,0,0,0,0,12,0,180,0,0,0,0,0,0,24,291,939
38080,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27
38081,0,1,mid,18,51,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,24
38082,0,1,mid,0,36,105,0,30,0,0,0,0,0,0,0,0,0,0,30,0,0,0,48,114,93,93,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,36,81,225,501
38083,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,96,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,465
38084,1,1,high,0,0,30,195,105,0,0,0,0,0,0,0,0,0,177,180,0,189,0,198,216,153,72,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,6,69,402,1464
38085,1,1,high,6,15,18,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,147,159,0,45,0,0,0,99,0,0,0,0,0,0,150,0,0,0,0,0,0,0,42,168
38086,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
38087,0,0,low,39,39,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
38088,1,1,mid,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,30,36,51,72,0,0,0,45,0,0,0,0,0,0,126,0,0,0,0,0,0,3,375,1224
38089,1,1,mid,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,45,0,33,33,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,9,177,543
38090,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
38091,0,1,mid,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,87,90,225
38092,0,1,high,0,66,69,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,174,183,69,177,0,0,0,114,0,0,0,0,207,0,153,0,0,0,0,0,0,0,12,51
38093,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38094,0,1,low,0,57,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,117,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,6,6,42,78
38095,1,1,high,27,27,84,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,15,9,63,63,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,9
38096,1,1,mid,3,54,54,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,147,0,57,57,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,3,12,147,420
38097,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,93,51,51,48,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,27,258,906
38098,0,1,low,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,30,0,81,78,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,441,1029
38099,0,1,low,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,63
38100,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,66,0,123,165,0,0,0,102,0,0,0,0,0,0,27,0,0,0,0,0,0,0,15,24
38101,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,0,0,0,18,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,450,1176
38102,0,1,low,24,24,57,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,78,30,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,180,480
38103,1,1,high,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,66,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,75,501,1548
38104,1,1,low,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,99,96,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,3,3,195,756
38105,0,1,low,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38106,1,1,high,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,135,72,69,81,0,0,0,36,0,0,0,0,0,0,132,0,0,0,0,0,0,0,585,1503
38107,0,0,low,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38108,0,0,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,18,42,39,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,15,21,81,156
38109,0,1,high,12,66,84,183,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,189,177,90,132,0,0,0,99,0,0,0,0,0,0,147,0,0,0,0,0,0,0,6,9
38110,0,0,low,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38111,0,0,mid,45,87,192,0,0,0,0,0,0,0,0,0,0,0,0,36,0,9,0,24,27,120,117,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,15,18,237,543
38112,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,192
38113,1,1,high,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,51,147,465
38114,1,1,high,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,87,165,18,18,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,15,27,207,699
38115,0,0,low,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38116,0,0,high,0,12,36,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,126,111,54,51,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,24,96,420,1620
38117,0,0,high,51,51,51,0,0,0,0,0,0,0,0,0,0,0,84,54,0,0,0,96,54,72,24,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,237,357
38118,0,1,high,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,129,18,84,81,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,42,84,1206,3834
38119,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38120,0,1,mid,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,141,0,66,63,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,3,3
38121,1,0,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,117,0,225,123,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,3,3,144,234
38122,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38123,0,0,low,3,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38124,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,15,0,153,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12
38125,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38126,0,1,high,0,147,147,12,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,96,42,72,72,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,3,21,207,471
38127,0,0,high,0,78,105,78,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,147,177,0,111,0,0,0,111,0,159,0,0,0,0,135,0,0,0,0,0,0,0,9,48
38128,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15,30
38129,1,1,high,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,135,81,78,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,9,15,162,315
38130,0,1,high,48,66,147,0,0,0,0,0,0,0,0,0,0,0,54,114,0,33,0,108,102,144,111,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,21,168,324,1014
38131,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
38132,0,0,high,0,0,6,138,231,0,0,0,0,0,0,0,0,0,27,213,0,0,0,150,129,72,78,0,0,0,51,0,0,0,0,0,0,204,0,0,0,0,0,0,0,15,54
38133,1,1,mid,69,69,90,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,51,48,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,33,51,291,372
38134,1,1,mid,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,117,0,93,90,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,15,63,114
38135,0,0,low,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38136,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,186
38137,0,0,mid,0,45,114,144,129,0,0,0,0,0,0,0,0,0,0,123,0,0,0,135,60,63,60,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,111,336
38138,0,0,mid,0,57,183,0,153,0,0,0,0,0,0,0,0,0,0,132,0,0,0,150,186,3,3,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,12,183,690
38139,0,0,mid,0,42,189,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,24,9,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,132,426
38140,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,33,0,0,0,21,0,126,99,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,204,936
38141,0,1,high,0,0,27,24,0,0,0,0,0,0,0,0,0,0,81,123,0,0,0,30,144,159,147,0,0,0,87,0,0,0,0,0,0,138,0,0,0,0,0,0,3,96,252
38142,0,0,low,30,30,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,141,210
38143,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
38144,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,1602,3789,12960
38145,1,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18
